"word","definition"
"Dovy"," Dovidovy p.t. : Botabota, dontodonto na bozenizeny sy fonetana; mikirikiry foana na mpanao valy vilana. 1	: Midovidovy.
 Ahitsio"
"Dozenina"," (fr. douzaine) a. : Antokon-javatra milsa roa arnbin'ny folo : Atody roa dozenina.
 Ahitsio"
"Dradra"," a. : Antso mafy indray manezaka; fanelezan-teny. - t.i.f. : Dradraina / midradra.
 Ahitsio"
"Dradradradra"," a. : Fitomaniana mafy; fikaikaikaikana sy fiantsoantsoana. - t.i.f. : Adradradradra, dradradradraina I midradradradra, fidradradradra, mpidradradradra / idradradradrana, fidradradradrana.
 Ahitsio"
"Dradraina"," (dradra) mt.ih. (dradrao) : Antsointsoina mafy mba ho heno hatraiza hatraiza : Dradraina ankehitriny ny fiaraha-monina vaouao hanjakan'ny rariny sy ny hi-tain y.
 Ahitsio"
"Dradraka"," a. : Antso mafy amim-pahatairana noho ny fisehoan-javatra tsy nampoizina tampoka. 4 t.i. : Midradraka, fidradraka / idradrahana, fidradrahana.
 Ahitsio"
"Drafana"," a. : Jer. Traf ana.
 Ahitsio"
"Drafitra"," a,: Tsipika manoritra an-tsary ireo fizarazarana na faritra samihafa amin'ny ta-nana, na trano na masinina iray... t• Soritsoritry ny hevitra velabelar?na ao anatin'ny lahatsoratra iray izay alahatra araka ny heverina ho mahamety azy: Moa aisy draft tra nosoritan'ny mpanoratra raha nanao Io lahatsoratra !o Lay?
 Ahitsio"
"Draho"," ft. : Enti-milaza fitavozavozana. - t.i.f. : Midraho na midrahodraho, fidraho na fidrahodraho.
 Ahitsio"
"Draidraidraidray"," t.p. : Entimilaza fangirifiriana, fanaintainana tsaroana lalina sy maharitra: Draidraidraidray! maharary ilay tanako nioritra anikeheo.
 Ahitsio"
"Draiko"," ft. : Enti-milaza famindra manano sarotra na fandeha toa mijaikolaiko, noho ny aretina mahazo na ny havizanana. ¶ M.h. : Jehojeho. - t.i.f. : Adraiko, tafadraiko /midraiko, fidraiko, mpidraiko iidraikoana,fidraikoana.
 Ahitsio"
"Drakadraka"," a. : Mpitsikilo, polisy miafina (taloha).
 Ahitsio"
"Drakadraka"," a. : Karazan-kaingo taloha fitondra an-doha : asiana rantsana mitsatoka eo amin'ny randram-bolo, ka mirangaranga toy ny sanga a-vo ny fijery azy, mifanahantsahana amin' ny diadema ta-t? aoriana.
 Ahitsio"
"Drakaka"," (Tsm) a. : Karazampoza vaventy, somaSy volomparasy manjamanja, monina eny amoron'ny ony akaikin' ny vinany.
 Ahitsio"
"Drako"," p,t. : Lava mitsipaikona sy mivozavoza.
 Ahitsio"
"Drala"," (fit.-p,) a.: Vola.
 Ahitsio"
"Drangy"," (Tsm) a. : Tsilo maranitra sy mivelatra eo an-damosin' ny trondro sasantsasany.
 Ahitsio"
"Drasy"," (Ski) a. : Ilay bontsina kely amin'ny babin'ny katsaka, lamokan-katsaka.
 Ahitsio"
"Dray"," t.p. : Enti-milaza hatairana na hagagana na fangirifiriana koa aza indraindray : Dray! mahafinaritra izany fiposahan'ny masoandro auy any ambadiky ny tendrombohitra toa marna' afo mivaivay !
 Ahitsio"
"Dredridredry"," a.: Taraindraina; tomanimany lava na fikonetaka toy ny misy maharary, na mampiseho hantahanta. - t.i.f. : Midredridredry, fidredridredry, mpidredridredry 1 idredridredrena, fidredridredrena.
 Ahitsio"
"Dredro"," a. : Dokadoka mba hahazoan-tsitraka. - t.i.f. : Dredroina 1 m anadredro, fanadredro, mpanadredro j anadredroana, fanadredroana ) midredro, fidredro, mpidredro / idredroana, fidredroana.
 Ahitsio"
"Dreho"," a. : Fandeha na famindra matetitetika tsy mba la-va dingana, sady toa mihozohozo.
 Ahitsio"
"Driahina"," (driaka) mt.ih, (driaho) : Rahonana izaitsizy, tezerana.
 Ahitsio"
"Driaka"," (t.tr.) a. : Fandrahonana, fampitahorana amin-teny.
 Ahitsio"
"Driatra"," a. : Jar. Amalombandana.
 Ahitsio"
"Dridra"," a: Anarana ilazana karazana vay ohatra ny zavatra mibontsina kely amin'ny voalohany na ohatra ny faritra tera-mena eo amin'ny hoditra amin'ny ranjo; mitombo faingana ireo ka mety hahatratra 10 sm ny savaivony; misy fanaviana, fanaintainana ary fanapoizinana ny tena manontolo miaraka aminy. 6	f. : Dridraina. ,t Ohab. : Dridran'Ingiio: andrasan-ko sitrana vao manapa-kozatra : enti-milaza aretina na toe-javatra sarotra itadiavam-panafody, ka arakaraka ny anantenana azy ho sitrana no vao mainka mampitombo ny fahavoazana aterany.
 Ahitsio"
"Dridraina"," p.t. : Be dridra, feno dridra.
 Ahitsio"
"Dridridridry"," a. : Fitaraindrainana noho ny aretina na ny fahoriana : Tsy te handre ny fidridridridrin'to marary io aho. •Famoahana feo maharitra hafahafa noho ny fikasohana tsy malama tsara : A-katony tsara ny varavarana fa tsy tantiko ny fidridridridriny tontolo andro. - t.i.f. : MidridridridrY, fidridridridry, mpidridridridry / idridridridriana, fidridridridriana.
 Ahitsio"
"Dridroka"," na Dridrodridro a. : Feon-javatra midilotra; feonjavatra roa mifampikasokasoka ka mikiririoka na mampangintsina any an-tsofina any. - t.i.f. : Midridroka / midridrodridro, fidridrodridro, mpidridrodridro / idridrodridroana, fidridrodridroana.
 Ahitsio"
"Dridry"," (Btm) a. : Karazam-boronkely.
 Ahitsio"
"Drikina"," ft. : Enti-milaza fanoherana an-katezerana. - t.i.f. : Midrikina,fidrikina, mpidrikina / idrikinana, fidrikinana.
 Ahitsio"
"Drivo"," (Ski) a. : Fomba fandavoana amin'ny ringa.
 Ahitsio"
"Drodroka"," p.t. : Lo tanteraka; tena malemy sy mifotetaka : Efa drodroka mihitsy it9 hazom-baravarana it? ka tokony hosoloana.
 Ahitsio"
"Drokidrokina"," (drokidroky) mt.ih. (drokidrokio) : Tambatambazana, kolikolena : Nodrokidrokiny ny mpiambina dia namela azy hivoaka.
 Ahitsio"
"Drokidroky"," a. : Tambitamby misy hafetsena, fanaovana izay hahafaly mba hanambakana. - t.i.f. : Drokidrokina, voadrokidrokY / mandrokidroky, fandrokidrokY, mpandrokidrokY / androkidrokiana,fandrokidrokiana.
 Ahitsio"
"Dronadrona"," ft. : Enti-milaza fanifakifahana feno fampahoriana.
 Ahitsio"
"Dronadronaina"," (dronadrona) mt.ih. (dronadronao) : Akifakifaka, atositosika, kizakizaina, ampijalina toy ny olomeloka.
 Ahitsio"
"Drondro"," (Ski) a. : Habokana amin'ny biby.
 Ahitsio"
